Data generated by the ASTRA High Altitude Balloon Flight Planner - University of Southampton,,,,,
Simulation #,Time from launch [s],Latitude,Longitude,Altitude [m],Remarks
3.0,1485.0,29.220568748761693,-81.07696423172715,4422.414825440271,
3.0,1488.0,29.22071525827825,-81.07688216914558,4431.699812581199,
3.0,1491.0,29.220862755946374,-81.07679995855926,4440.986229027114,
3.0,1494.0,29.221011242673374,-81.07671760389698,4450.274245138287,
3.0,1497.0,29.22116071957185,-81.07663510905773,4459.565809832141,
3.0,1500.0,29.221311187525966,-81.07655247797227,4468.858872078094,
3.0,1503.0,29.221462647413773,-81.07646971457058,4478.153431876144,
3.0,1506.0,29.221615100107233,-81.07638682278188,4487.449489226295,
3.0,1509.0,29.22176854647223,-81.07630380653472,4496.747044128544,
3.0,1512.0,29.2219229873686,-81.07622066975705,4506.0460965828925,
3.0,1515.0,29.222078423650146,-81.0761374163762,4515.34664658934,
3.0,1518.0,29.222234856164647,-81.07605405031892,4524.648694147887,
3.0,1521.0,29.22239228575389,-81.07597057551149,4533.952239258532,
3.0,1524.0,29.222550713253682,-81.07588699587971,4543.257281921276,
3.0,1527.0,29.22271013949386,-81.07580331534898,4552.5638221361205,
3.0,1530.0,29.22287056529832,-81.07571953784426,4561.871859903063,
3.0,1533.0,29.223031991485012,-81.07563566729014,4571.181395222105,
3.0,1536.0,29.223194418865987,-81.07555170761098,4580.492428093245,
3.0,1539.0,29.22335784824738,-81.0754676627308,4589.8049585164845,
3.0,1542.0,29.22352228042945,-81.07538353657341,4599.118986491823,
3.0,1545.0,29.223687716206566,-81.07529933306246,4608.434512019261,
3.0,1548.0,29.223854156367246,-81.07521505612137,4617.751535098798,
3.0,1551.0,29.22402160169416,-81.07513070967352,4627.0700557304335,
3.0,1554.0,29.224190052964147,-81.07504629764219,4636.390073914168,
3.0,1557.0,29.22435951094821,-81.07496182395059,4645.711589650002,
3.0,1560.0,29.22452997641155,-81.07487729252202,4655.034602937934,
3.0,1563.0,29.224701450113564,-81.07479270727973,4664.359113777967,
3.0,1566.0,29.224873932807856,-81.07470807214712,4673.685122170097,
3.0,1569.0,29.225046716205014,-81.07462334591024,4683.0126281143275,
3.0,1572.0,29.225219478318827,-81.07453850835789,4692.341631610657,
3.0,1575.0,29.225392219859298,-81.07445355943042,4701.672132659084,
3.0,1578.0,29.2255649415357,-81.07436849922973,4711.004131259611,
3.0,1581.0,29.22573764405659,-81.07428332785678,4720.337627412237,
3.0,1584.0,29.225910328129807,-81.07419804541139,4729.672621116963,
3.0,1587.0,29.226082994462462,-81.07411265199238,4739.009112373787,
3.0,1590.0,29.22625564376097,-81.07402714769756,4748.34710118271,
3.0,1593.0,29.226428276731035,-81.07394153262373,4757.686587543732,
3.0,1596.0,29.226600894077638,-81.07385580686665,4767.027571456853,
3.0,1599.0,29.226773496505068,-81.07376997052107,4776.370052922073,
3.0,1602.0,29.226946084716904,-81.0736840236808,4785.714031939392,
3.0,1605.0,29.22711865941603,-81.07359796643867,4795.059508508811,
3.0,1608.0,29.22729122130463,-81.07351179888651,4804.406482630328,
3.0,1611.0,29.22746377108419,-81.0734255211152,4813.754954303944,
3.0,1614.0,29.227636309455512,-81.07333913321466,4823.10492352966,
3.0,1617.0,29.227808837118705,-81.0732526352739,4832.456390307474,
3.0,1620.0,29.22798135477318,-81.07316602738094,4841.8093546373875,
3.0,1623.0,29.22815386311769,-81.07307930962293,4851.1638165194,
3.0,1626.0,29.22832636285028,-81.07299248208605,4860.519775953511,
3.0,1629.0,29.228498854668334,-81.07290554485566,4869.877232939722,
3.0,1632.0,29.228671339268562,-81.07281849801613,4879.236187478032,
3.0,1635.0,29.22884381734699,-81.07273134165098,4888.59663956844,
3.0,1638.0,29.229016289598988,-81.07264407584286,4897.958589210947,
3.0,1641.0,29.22918875671925,-81.0725567006735,4907.322036405554,
3.0,1644.0,29.229361219401817,-81.07246921622387,4916.686981152259,
3.0,1647.0,29.22953367834007,-81.07238162257399,4926.053423451064,
3.0,1650.0,29.229706134226724,-81.07229391980302,4935.421363301968,
3.0,1653.0,29.229878587753856,-81.07220610798939,4944.790800704971,
3.0,1656.0,29.23005103961288,-81.07211818721062,4954.161735660073,
3.0,1659.0,29.230223490494577,-81.07203015754341,4963.5341681672735,
3.0,1662.0,29.23039594108907,-81.0719420190637,4972.908098226573,
3.0,1665.0,29.23056839208586,-81.07185377184656,4982.283525837972,
3.0,1668.0,29.230740844173802,-81.07176541596634,4991.6604510014695,
3.0,1671.0,29.23091329804112,-81.07167695149657,5001.038873717067,
3.0,1674.0,29.231085754375407,-81.07158837850997,5010.4187939847625,
3.0,1677.0,29.231258122024176,-81.07149966410688,5019.800211804557,
3.0,1680.0,29.23143011570292,-81.07141070634302,5029.183127176451,
3.0,1683.0,29.23160173614278,-81.0713215062997,5038.567540100445,
3.0,1686.0,29.231772984075167,-81.07123206518705,5047.953450576536,
3.0,1689.0,29.231943860231745,-81.0711423842084,5057.340858604727,
3.0,1692.0,29.232114365328314,-81.07105246455043,5066.7301666266085,
3.0,1695.0,29.2322844999858,-81.0709623073346,5076.123757712205,
3.0,1698.0,29.232454264933022,-81.07087191374264,5085.518941223796,
3.0,1701.0,29.232623660898984,-81.07078128494979,5094.915717161384,
3.0,1704.0,29.232792688612815,-81.07069042212461,5104.314085524968,
3.0,1707.0,29.232961348803777,-81.07059932642917,5113.714046314547,
3.0,1710.0,29.23312964220121,-81.07050799901889,5123.1155995301215,
3.0,1713.0,29.233297569534525,-81.07041644104265,5132.518745171693,
3.0,1716.0,29.233465131533183,-81.07032465364284,5141.923483239259,
3.0,1719.0,29.233632328926653,-81.07023263795536,5151.329813732822,
3.0,1722.0,29.233799162444406,-81.07014039510955,5160.737736652381,
3.0,1725.0,29.233965632815877,-81.0700479262284,5170.147251997934,
3.0,1728.0,29.234131740770458,-81.06995523242837,5179.558359769485,
3.0,1731.0,29.234297487037455,-81.06986231481957,5188.971059967031,
3.0,1734.0,29.23446287234609,-81.0697691745057,5198.385352590572,
3.0,1737.0,29.23462789742544,-81.06967581258407,5207.801237640109,
3.0,1740.0,29.23479256300446,-81.06958223014566,5217.218715115643,
3.0,1743.0,29.23495686981193,-81.06948842827512,5226.637785017172,
3.0,1746.0,29.23512081857644,-81.06939440805081,5236.058447344697,
3.0,1749.0,29.235284410026374,-81.0693001705448,5245.480702098217,
3.0,1752.0,29.235447644889867,-81.0692057168229,5254.904549277734,
3.0,1755.0,29.23561052389482,-81.06911104794469,5264.329988883246,
3.0,1758.0,29.23577304776885,-81.0690161649635,5273.757020914754,
3.0,1761.0,29.235935217239266,-81.06892106892653,5283.1856453722585,
3.0,1764.0,29.23609703303308,-81.06882576087479,5292.615862255758,
3.0,1767.0,29.236258495876942,-81.06873024184311,5302.047671565254,
3.0,1770.0,29.23641960649716,-81.06863451286024,5311.481073300745,
3.0,1773.0,29.23658036561966,-81.06853857494883,5320.916067462233,
3.0,1776.0,29.236740773969952,-81.06844242912544,5330.352654049715,
3.0,1779.0,29.23690083227314,-81.06834607640054,5339.790833063194,
3.0,1782.0,29.23706054125388,-81.06824951777867,5349.230604502669,
3.0,1785.0,29.237219901636372,-81.06815275425824,5358.6719683681395,
3.0,1788.0,29.23737891414434,-81.06805578683176,5368.114924659605,
3.0,1791.0,29.237537571245216,-81.067958342174,5377.559473377068,
3.0,1794.0,29.237695867585334,-81.06786027534419,5387.005614520525,
3.0,1797.0,29.237853801896037,-81.06776158864201,5396.453348089979,
3.0,1800.0,29.23801137291888,-81.06766228436639,5405.902674085429,
3.0,1803.0,29.23816857940557,-81.06756236481372,5415.353592506874,
3.0,1806.0,29.238325420117903,-81.06746183227779,5424.806103354315,
3.0,1809.0,29.238481893827725,-81.06736068904975,5434.260206627752,
3.0,1812.0,29.238637999316847,-81.06725893741806,5443.715902327184,
3.0,1815.0,29.238793735377,-81.0671565796685,5453.173190452613,
3.0,1818.0,29.238949100809798,-81.06705361808409,5462.632071004037,
3.0,1821.0,29.23910409442663,-81.06695005494501,5472.092543981457,
3.0,1824.0,29.239258715048653,-81.06684589252868,5481.554609384873,
3.0,1827.0,29.2394129615067,-81.06674113310957,5491.0182672142855,
3.0,1830.0,29.239566832641245,-81.06663577895935,5500.483517469693,
3.0,1833.0,29.239720327302333,-81.06652983234667,5509.950360151097,
3.0,1836.0,29.23987344434952,-81.0664232955372,5519.418795258496,
3.0,1839.0,29.24002618265182,-81.0663161707937,5528.888822791891,
3.0,1842.0,29.240178541087655,-81.06620846037575,5538.360442751282,
3.0,1845.0,29.240330518544777,-81.06610016653994,5547.833655136668,
3.0,1848.0,29.240482113920237,-81.06599129153975,5557.308459948051,
3.0,1851.0,29.24063332612031,-81.06588183762545,5566.784857185429,
3.0,1854.0,29.24078415406043,-81.06577180704423,5576.262846848803,
3.0,1857.0,29.240934596665163,-81.06566120203999,5585.742428938173,
3.0,1860.0,29.24108465286812,-81.06555002485342,5595.223603453539,
3.0,1863.0,29.241234321611913,-81.06543827772198,5604.706370394901,
3.0,1866.0,29.241383601848096,-81.06532596287978,5614.190729762257,
3.0,1869.0,29.241532492537107,-81.06521308255765,5623.676681555611,
3.0,1872.0,29.24168099264822,-81.06509963898299,5633.16422577496,
3.0,1875.0,29.241829101159475,-81.0649856343799,5642.653362420305,
3.0,1878.0,29.241976817057623,-81.064871070969,5652.144091491646,
3.0,1881.0,29.242124139338085,-81.06475595096754,5661.636412988982,
3.0,1884.0,29.242271067004875,-81.06464027658926,5671.130326912314,
3.0,1887.0,29.242417599070556,-81.0645240500444,5680.625833261642,
3.0,1890.0,29.24256373454069,-81.0644072735195,5690.1232884613455,
3.0,1893.0,29.242709472373733,-81.06428994912622,5699.623963891184,
3.0,1896.0,29.242854811605902,-81.0641720790635,5709.126260349064,
3.0,1899.0,29.242999751281715,-81.06405366552674,5718.630177834987,
3.0,1902.0,29.243144290453962,-81.06393471070783,5728.135716348952,
3.0,1905.0,29.243288428183646,-81.06381521679496,5737.64287589096,
3.0,1908.0,29.24343239986435,-81.0636941448958,5747.151656461009,
3.0,1911.0,29.243576256755954,-81.06357119819607,5756.6620580591025,
3.0,1914.0,29.24371998153525,-81.0634463734745,5766.174080685237,
3.0,1917.0,29.24386355684926,-81.06331966769298,5775.687724339414,
3.0,1920.0,29.244006965317304,-81.06319107802359,5785.202989021633,
3.0,1923.0,29.244150189533002,-81.06306060184872,5794.719874731895,
3.0,1926.0,29.244293212066278,-81.0629282367607,5804.2383814702,
3.0,1929.0,29.244436015465386,-81.0627939805617,5813.758509236546,
3.0,1932.0,29.24457858225887,-81.0626578312635,5823.280258030935,
3.0,1935.0,29.244720894957577,-81.06251978708723,5832.803627853366,
3.0,1938.0,29.244862936056595,-81.06237984646309,5842.328618703841,
3.0,1941.0,29.245004688037238,-81.06223800803019,5851.855230582357,
3.0,1944.0,29.24514613336897,-81.06209427063598,5861.383463488915,
3.0,1947.0,29.245287254511364,-81.06194863333619,5870.913317423517,
3.0,1950.0,29.245428033916003,-81.0618010953942,5880.44479238616,
3.0,1953.0,29.245568454028405,-81.06165165628087,5889.977888376846,
3.0,1956.0,29.245708497289925,-81.06150031567405,5899.512605395574,
3.0,1959.0,29.245848146139622,-81.06134707345807,5909.048943442344,
3.0,1962.0,29.245987383016157,-81.06119192972339,5918.586902517158,
3.0,1965.0,29.246126190359654,-81.06103488476612,5928.126482620013,
3.0,1968.0,29.24626455061351,-81.0608759390874,5937.667683750911,
3.0,1971.0,29.246402446226295,-81.06071509339304,5947.210505909851,
3.0,1974.0,29.2465398596535,-81.06055234859285,5956.754949096834,
3.0,1977.0,29.246676773359404,-81.06038770580012,5966.301013311859,
3.0,1980.0,29.246813169818846,-81.0602211663311,5975.848698554926,
3.0,1983.0,29.24694903151899,-81.06005273170425,5985.3980048260355,
3.0,1986.0,29.24708434096113,-81.05988240363979,5994.948932125188,
3.0,1989.0,29.247219080662386,-81.05971018405887,6004.501480452383,
3.0,1992.0,29.247353233157487,-81.05953607508306,6014.055649807619,
3.0,1995.0,29.247486781000493,-81.05936007903364,6023.611440190899,
3.0,1998.0,29.247619706766464,-81.0591821984308,6033.1688516022205,
3.0,2001.0,29.247751993053186,-81.05900243599302,6042.727884041585,
3.0,2004.0,29.24788362248286,-81.05882079463639,6052.288537508991,
3.0,2007.0,29.24801457770371,-81.05863727747361,6061.85081200444,
3.0,2010.0,29.248144841391706,-81.05845188781353,6071.414707527932,
3.0,2013.0,29.248274396252114,-81.05826462916012,6080.980224079465,
3.0,2016.0,29.24840322502118,-81.05807550521178,6090.547361659041,
3.0,2019.0,29.248531310467715,-81.05788451986055,6100.116120266659,
3.0,2022.0,29.248658635394644,-81.05769167719116,6109.68649990232,
3.0,2025.0,29.24878518264062,-81.05749698148023,6119.258500566024,
3.0,2028.0,29.248911611860727,-81.05730059842142,6128.83212225777,
3.0,2031.0,29.24903834994676,-81.05710263144474,6138.407364977557,
3.0,2034.0,29.249165389679842,-81.05690307878342,6147.984228725388,
3.0,2037.0,29.24929272383816,-81.05670193855667,6157.56271350126,
3.0,2040.0,29.24942034519713,-81.05649920891612,6167.142819305176,
3.0,2043.0,29.24954824652946,-81.05629488804578,6176.724546137133,
3.0,2046.0,29.24967642060518,-81.05608897416185,6186.307893997133,
3.0,2049.0,29.249804860191794,-81.05588146551274,6195.892862885175,
3.0,2052.0,29.24993355805428,-81.05567236037885,6205.479452801261,
3.0,2055.0,29.25006250695523,-81.0554616570726,6215.067663745388,
3.0,2058.0,29.250191699654938,-81.05524935393836,6224.657495717557,
3.0,2061.0,29.250321128911384,-81.05503544935226,6234.248948717769,
3.0,2064.0,29.250450787480407,-81.05481994172214,6243.842022746024,
3.0,2067.0,29.25058066811578,-81.0546028294876,6253.43671780232,
3.0,2070.0,29.250710763569195,-81.0543841111197,6263.03303388666,
3.0,2073.0,29.250841066590453,-81.05416378512103,6272.630970999041,
3.0,2076.0,29.25097156992744,-81.05394185002555,6282.230529139465,
3.0,2079.0,29.251102266326267,-81.05371830439856,6291.831708307931,
3.0,2082.0,29.251233148531362,-81.05349314683666,6301.43450850444,
3.0,2085.0,29.251364209285455,-81.05326637596751,6311.038929728991,
3.0,2088.0,29.251495441329737,-81.05303799044991,6320.644971981585,
3.0,2091.0,29.251626837403936,-81.05280798897367,6330.252635262221,
3.0,2094.0,29.2517583902463,-81.05257637025952,6339.861919570899,
3.0,2097.0,29.251890092593808,-81.05234313305901,6349.47282490762,
3.0,2100.0,29.252021937182086,-81.05210827615447,6359.0853512723825,
3.0,2103.0,29.252153916745613,-81.05187179835893,6368.699498665188,
3.0,2106.0,29.25228602401778,-81.05163369851607,6378.315267086036,
3.0,2109.0,29.252418251730855,-81.05139397550002,6387.932656534926,
3.0,2112.0,29.25255059261621,-81.05115262821546,6397.551667011859,
3.0,2115.0,29.252683039404236,-81.0509096555974,6407.1722985168335,
3.0,2118.0,29.252815584824535,-81.05066505661118,6416.794551049851,
3.0,2121.0,29.252948221605994,-81.0504188302524,6426.418424610911,
3.0,2124.0,29.253080942476746,-81.05017097554678,6436.043919200013,
3.0,2127.0,29.25321374016434,-81.04992149155015,6445.671034817157,
3.0,2130.0,29.253346607395837,-81.0496703773484,6455.299771462345,
3.0,2133.0,29.253479536897753,-81.04941763205728,6464.930129135574,
3.0,2136.0,29.25361252139629,-81.04916325482249,6474.562107836846,
3.0,2139.0,29.253745553617247,-81.04890724481943,6484.19570756616,
3.0,2142.0,29.253878626286216,-81.04864960125332,6493.830928323517,
3.0,2145.0,29.254011732128657,-81.048390323359,6503.467770108916,
3.0,2148.0,29.254144863869836,-81.04812941040089,6513.106232922357,
3.0,2151.0,29.254277980309865,-81.0478669693508,6522.746316763841,
3.0,2154.0,29.254410658768126,-81.04760433212506,6532.388021633366,
3.0,2157.0,29.254542899638476,-81.04734149981708,6542.031347530935,
3.0,2160.0,29.25467470331874,-81.04707847362127,6551.676294456546,
3.0,2163.0,29.254806070210563,-81.04681525472873,6561.322862410199,
3.0,2166.0,29.254937000719494,-81.04655184432724,6570.971051391895,
3.0,2169.0,29.25506749525497,-81.04628824360131,6580.620861401633,
3.0,2172.0,29.255197554230136,-81.04602445373203,6590.272292439414,
3.0,2175.0,29.25532717806199,-81.04576047589723,6599.925344505236,
3.0,2178.0,29.255456367171174,-81.04549631127126,6609.580017599102,
3.0,2181.0,29.255585121982087,-81.04523196102517,6619.23631172101,
3.0,2184.0,29.25571344292283,-81.04496742632658,6628.89422687096,
3.0,2187.0,29.255841330425053,-81.04470270833967,6638.5537630489525,
3.0,2190.0,29.255968784924058,-81.0444378082252,6648.214920254987,
3.0,2193.0,29.256095806858763,-81.0441727271405,6657.877698489064,
3.0,2196.0,29.256222396671525,-81.0439074662394,6667.542097751184,
3.0,2199.0,29.256348554808305,-81.04364202667232,6677.208118041346,
3.0,2202.0,29.25647428171844,-81.04337640958607,6686.87575935955,
3.0,2205.0,29.256599577854754,-81.0431106161241,6696.545021705797,
3.0,2208.0,29.256724443673534,-81.04284464742622,6706.2159050800865,
3.0,2211.0,29.256848879634337,-81.0425785046288,6715.888409482418,
3.0,2214.0,29.25697288620017,-81.04231218886463,6725.562534912791,
3.0,2217.0,29.257096463837243,-81.04204570126292,6735.238281371208,
3.0,2220.0,29.257219613015106,-81.04177904294934,6744.915648857666,
3.0,2223.0,29.25734233420661,-81.04151221504603,6754.594637372168,
3.0,2226.0,29.257464627887703,-81.04124521867143,6764.275246914712,
3.0,2229.0,29.257586494537584,-81.04097805494048,6773.957477485297,
3.0,2232.0,29.257707934638667,-81.04071072496447,6783.6413290839255,
3.0,2235.0,29.25782894867636,-81.04044322985105,6793.326801710597,
3.0,2238.0,29.25794953713929,-81.04017557070429,6803.0138953653095,
3.0,2241.0,29.258069700519012,-81.03990774862456,6812.702610048065,
3.0,2244.0,29.25818943931019,-81.03963976470861,6822.392945758863,
3.0,2247.0,29.258308754010528,-81.03937162004952,6832.084902497703,
3.0,2250.0,29.258427645120584,-81.03910331573672,6841.778480264586,
3.0,2253.0,29.258546113143975,-81.03883485285594,6851.473679059511,
3.0,2256.0,29.2586641585871,-81.03856623248922,6861.170498882479,
3.0,2259.0,29.258781781959286,-81.03829745571491,6870.868939733488,
3.0,2262.0,29.258898983772784,-81.03802852360768,6880.569001612541,
3.0,2265.0,29.259015764542525,-81.03775943723844,6890.270684519635,
3.0,2268.0,29.259132124786284,-81.0374901976744,6899.973988454773,
3.0,2271.0,29.259248065024664,-81.03722080597909,6909.678913417952,
3.0,2274.0,29.25936358578086,-81.03695126321225,6919.385459409174,
3.0,2277.0,29.25947868758089,-81.03668157042989,6929.093626428438,
3.0,2280.0,29.259593329564378,-81.03641174058062,6938.803414475745,
3.0,2283.0,29.259706459742695,-81.03614208293698,6948.514823551093,
3.0,2286.0,29.25981808351267,-81.03587260791979,6958.2278536544845,
3.0,2289.0,29.259928206317152,-81.03560332602905,6967.942504785919,
3.0,2292.0,29.260036833644723,-81.03533424770102,6977.6587769453945,
3.0,2295.0,29.26014397102917,-81.03506538330792,6987.376670132913,
3.0,2298.0,29.26024962404877,-81.03479674315786,6997.096184348475,
3.0,2301.0,29.26035379832609,-81.03452833749448,7006.817319592078,
3.0,2304.0,29.26045649848775,-81.03426017667566,7016.546970760651,
3.0,2307.0,29.260557729969765,-81.03399227088023,7026.280120353767,
3.0,2310.0,29.2606574985164,-81.03372463017877,7036.015016313661,
3.0,2313.0,29.26075580991421,-81.033457264577,7045.751658640332,
3.0,2316.0,29.260852669991852,-81.03319018401554,7055.490047333779,
3.0,2319.0,29.260948084619272,-81.03292339836985,7065.230182394003,
3.0,2322.0,29.26104205970745,-81.03265691744994,7074.972063821004,
3.0,2325.0,29.26113460120788,-81.0323907510003,7084.7156916147815,
3.0,2328.0,29.26122571511186,-81.03212490869977,7094.4610657753365,
3.0,2331.0,29.261315407450223,-81.0318594001613,7104.208186302668,
3.0,2334.0,29.26140368429283,-81.0315942349319,7113.957053196776,
3.0,2337.0,29.261490551747865,-81.0313294224925,7123.707666457661,
3.0,2340.0,29.26157601596163,-81.03106497225777,7133.460026085322,
3.0,2343.0,29.261660083117754,-81.03080089357603,7143.21413207976,
3.0,2346.0,29.261742759436938,-81.03053719572918,7152.969984440976,
3.0,2349.0,29.261824051176465,-81.03027388793247,7162.727583168968,
3.0,2352.0,29.26190396462947,-81.03001097933453,7172.486928263736,
3.0,2355.0,29.261982506124777,-81.02974847901714,7182.248019725283,
3.0,2358.0,29.2620596820261,-81.02948639599524,7192.010857553605,
3.0,2361.0,29.262135498731773,-81.02922473921677,7201.775441748704,
3.0,2364.0,29.262209962674312,-81.0289635175626,7211.54177231058,
3.0,2367.0,29.26228308031965,-81.02870273984644,7221.309849239233,
3.0,2370.0,29.26235485816694,-81.02844241481478,7231.079672534663,
3.0,2373.0,29.262425302748035,-81.02818255114678,7240.851242196869,
3.0,2376.0,29.26249442062681,-81.02792315745427,7250.6245582258525,
3.0,2379.0,29.262562218398976,-81.02766424228157,7260.3996206216125,
3.0,2382.0,29.262628702691316,-81.02740581410555,7270.17642938415,
3.0,2385.0,29.262693880161432,-81.02714788133552,7279.9549845134625,
3.0,2388.0,29.262757757497297,-81.02689045231311,7289.735286009553,
3.0,2391.0,29.262820341416525,-81.02663353531236,7299.517333872421,
3.0,2394.0,29.26288163866615,-81.02637713853959,7309.3011281020645,
3.0,2397.0,29.262941656022196,-81.0261212701333,7319.0866686984855,
3.0,2400.0,29.263000400288917,-81.02586593816433,7328.873955661683,
3.0,2403.0,29.263057878298707,-81.02561115063558,7338.662988991658,
3.0,2406.0,29.263114096911288,-81.02535691548223,7348.453768688409,
3.0,2409.0,29.263169063013514,-81.02510324057151,7358.246294751937,
3.0,2412.0,29.263222783518916,-81.02485013370276,7368.040567182242,
3.0,2415.0,29.263275265367003,-81.02459760260746,7377.836585979323,
3.0,2418.0,29.26332651552371,-81.02434565494886,7387.634351143181,
3.0,2421.0,29.26337654098149,-81.02409429832164,7397.433862673817,
3.0,2424.0,29.263425348759164,-81.0238435402517,7407.235120571229,
3.0,2427.0,29.263472945901437,-81.02359338819619,7417.038124835418,
3.0,2430.0,29.263519339478155,-81.0233438495435,7426.842875466384,
3.0,2433.0,29.263564536584063,-81.02309493161323,7436.649372464126,
3.0,2436.0,29.263608544338357,-81.0228466416561,7446.457615828645,
3.0,2439.0,29.263651369883913,-81.02259898685408,7456.267605559941,
3.0,2442.0,29.263693020387183,-81.02235197432017,7466.079341658014,
3.0,2445.0,29.263733503037354,-81.02210561109868,7475.892824122863,
3.0,2448.0,29.26377282504614,-81.02185990416496,7485.70805295449,
3.0,2451.0,29.26381099364732,-81.02161486042544,7495.525028152893,
3.0,2454.0,29.263848016095995,-81.02137048671787,7505.343749718073,
3.0,2457.0,29.263883899668485,-81.02112678981102,7515.16421765003,
3.0,2460.0,29.263918651661506,-81.02088377640494,7524.986431948763,
3.0,2463.0,29.263952279391965,-81.02064145313085,7534.810392614274,
3.0,2466.0,29.263984790196513,-81.02039982655113,7544.636099646561,
3.0,2469.0,29.264016191430812,-81.02015890315951,7554.463553045625,
3.0,2472.0,29.26404649046935,-81.01991868938099,7564.292752811466,
3.0,2475.0,29.26407569470499,-81.01967919157174,7574.123698944083,
3.0,2478.0,29.264103811548242,-81.0194404160195,7583.9563914434775,
3.0,2481.0,29.264130848427182,-81.01920236894327,7593.790830309649,
3.0,2484.0,29.26415681278664,-81.01896505649357,7603.627015542597,
3.0,2487.0,29.264181712088035,-81.0187284847524,7613.464947142322,
3.0,2490.0,29.264205553808907,-81.01849265973324,7623.3046251088235,
3.0,2493.0,29.26422834544224,-81.01825758738133,7633.146049442102,
3.0,2496.0,29.264250094496287,-81.01802327357348,7642.989220142157,
3.0,2499.0,29.264270808494107,-81.01778972411817,7652.834137208989,
3.0,2502.0,29.264290494972904,-81.0175569447559,7662.680800642597,
3.0,2505.0,29.264309161483922,-81.01732494115879,7672.529210442983,
3.0,2508.0,29.264326815591684,-81.01709371893115,7682.379366610146,
3.0,2511.0,29.26434346487381,-81.01686328360921,7692.231269144085,
3.0,2514.0,29.26435911692062,-81.01663364066127,7702.0849180448,
3.0,2517.0,29.264373779334427,-81.01640479548793,7711.940313312293,
3.0,2520.0,29.264387459729484,-81.01617675342199,7721.797454946563,
3.0,2523.0,29.264400165731203,-81.01594951972872,7731.656342947609,
3.0,2526.0,29.264411904976026,-81.01572309960584,7741.516977315432,
3.0,2529.0,29.26442268511099,-81.01549749818354,7751.379358050032,
3.0,2532.0,29.26443251379308,-81.01527272052483,7761.243485151409,
3.0,2535.0,29.26444139868906,-81.01504877162547,7771.109358619563,
3.0,2538.0,29.26444934747509,-81.01482565641396,7780.976978454493,
3.0,2541.0,29.264456367836058,-81.014603379752,7790.8463446562,
3.0,2544.0,29.264462467465524,-81.01438194643421,7800.717457224684,
3.0,2547.0,29.264467654064983,-81.01416136118861,7810.590316159945,
3.0,2550.0,29.264471935343725,-81.01394162867648,7820.464921461982,
3.0,2553.0,29.264475319018448,-81.01372275349244,7830.341273130797,
3.0,2556.0,29.26443823979387,-81.0134538031586,7840.219371166388,
3.0,2559.0,29.26439997285952,-81.01318363782208,7850.099215568756,
3.0,2562.0,29.264360509146663,-81.01291226086136,7859.9808063379005,
3.0,2565.0,29.264319839613744,-81.01263967918865,7869.864143473822,
3.0,2568.0,29.264277955245948,-81.01236589978004,7879.749226976521,
3.0,2571.0,29.26423484705473,-81.01209092967554,7889.636056845996,
3.0,2574.0,29.2641905060782,-81.01181477597888,7899.524633082247,
3.0,2577.0,29.264144923381107,-81.01153744585739,7909.414955685276,
3.0,2580.0,29.26409809005434,-81.01125894654214,7919.3070246550815,
3.0,2583.0,29.26404999721548,-81.01097928532766,7929.200839991664,
3.0,2586.0,29.264000636008166,-81.01069846957209,7939.096401695023,
3.0,2589.0,29.263949997602495,-81.01041650669698,7948.993709765159,
3.0,2592.0,29.263898073194987,-81.01013340418731,7958.892764202072,
3.0,2595.0,29.263844854008067,-81.00984916959152,7968.793565005762,
3.0,2598.0,29.26379033129049,-81.00956381052141,7978.696112176228,
3.0,2601.0,29.26373449631731,-81.00927733465214,7988.6004057134705,
3.0,2604.0,29.263677340389318,-81.00898974972226,7998.5064456174905,
3.0,2607.0,29.26361885483368,-81.0087010635337,8008.414231888288,
3.0,2610.0,29.263559031003215,-81.00841128395177,8018.323764525861,
3.0,2613.0,29.263497860276832,-81.00812041890516,8028.235043530211,
3.0,2616.0,29.26343533405951,-81.00782847638595,8038.148068901339,
3.0,2619.0,29.263371443781722,-81.00753546444976,8048.0628406392425,
3.0,2622.0,29.263306180900084,-81.00724139121554,8057.9793587439235,
3.0,2625.0,29.26323953689661,-81.00694626486595,8067.897623215381,
3.0,2628.0,29.26317150327919,-81.0066500936471,8077.817634053615,
3.0,2631.0,29.26310207158153,-81.00635288586874,8087.739391258626,
3.0,2634.0,29.263031233362625,-81.0060546499044,8097.662894830414,
3.0,2637.0,29.26295898020718,-81.00575539419135,8107.588144768979,
3.0,2640.0,29.262885303725614,-81.00545512723066,8117.51514107432,
3.0,2643.0,29.262810195553463,-81.00515385758744,8127.443883746439,
3.0,2646.0,29.26273364735207,-81.00485159389076,8137.374372785333,
3.0,2649.0,29.262655650807815,-81.0045483448339,8147.306608191006,
3.0,2652.0,29.262576197632605,-81.00424411917436,8157.240589963454,
3.0,2655.0,29.262495279563872,-81.00393892573399,8167.17631810268,
3.0,2658.0,29.262412888363958,-81.00363277339918,8177.113792608682,
3.0,2661.0,29.262329015820843,-81.00332567112089,8187.053013481461,
3.0,2664.0,29.262243653747348,-81.00301762791491,8196.993980721018,
3.0,2667.0,29.262156793981685,-81.00270865286193,8206.936694327349,
3.0,2670.0,29.262068428387416,-81.00239875510765,8216.88115430046,
